Chromosome,Start,End,peak_id
chr1,6113085,6113586,1009
chr1,6123008,6123509,1010
chr1,6127626,6128127,1011
chr1,6128955,6129456,1012
chr1,6138226,6138727,1013
chr1,6141515,6142016,1014
chr1,6147221,6147722,1015
chr1,6148555,6149056,1016
chr1,6154764,6155265,1017
chr1,6161547,6162048,1018
chr1,6163098,6163599,1019
chr1,6170745,6171246,1020
chr1,6171459,6171960,1021
chr1,6179014,6179515,1022
chr1,6180145,6180646,1023
chr1,6180777,6181278,1024
chr1,6179519,6180020,1025
chr1,6184267,6184768,1026
chr1,6185709,6186210,1027
chr1,6199424,6199925,1028
chr1,6205143,6205644,1029
chr1,6205832,6206333,1030
chr1,6206967,6207468,1031
chr1,6209138,6209639,1032
chr1,6208621,6209122,1033
chr1,6212548,6213049,1034
chr1,6235775,6236276,1035
chr1,6235262,6235763,1036
chr1,6241699,6242200,1037
chr1,6244992,6245493,1038
chr1,6245865,6246366,1039
chr1,6246631,6247132,1040
chr1,6249010,6249511,1041
chr1,6259900,6260401,1042
chr1,6260912,6261413,1043
chr1,6261959,6262460,1044
chr1,6265026,6265527,1045
chr1,6281085,6281586,1046
chr1,6281682,6282183,1047
chr1,6288603,6289104,1048
chr1,6291121,6291622,1049
chr1,6290472,6290973,1050
chr1,6293950,6294451,1051
chr1,6294530,6295031,1052
chr1,6299535,6300036,1053
chr1,6307590,6308091,1054
chr1,6308480,6308981,1055
chr1,6313358,6313859,1056
chr1,6315841,6316342,1057
chr1,6316905,6317406,1058
chr1,6328756,6329257,1059
chr1,6330559,6331060,1060
chr1,6342116,6342617,1061
chr1,6343376,6343877,1062
chr1,6348562,6349063,1063
chr1,6348053,6348554,1064
chr1,6349070,6349571,1065
chr1,6358800,6359301,1066
chr1,6359621,6360122,1067
chr1,6358249,6358750,1068
chr1,6360606,6361107,1069
chr1,6363016,6363517,1070
chr1,6365040,6365541,1071
chr1,6367294,6367795,1072
chr1,6368616,6369117,1073
chr1,6369942,6370443,1074
chr1,6384911,6385412,1075
chr1,6393181,6393682,1076
chr1,6393807,6394308,1077
chr1,6401644,6402145,1078
chr1,6404607,6405108,1079
chr1,6408978,6409479,1080
chr1,6414266,6414767,1081
chr1,6415105,6415606,1082
chr1,6419774,6420275,1083
chr1,6420601,6421102,1084
chr1,6423398,6423899,1085
chr1,6423953,6424454,1086
chr1,6424554,6425055,1087
chr1,6425259,6425760,1088
chr1,6429622,6430123,1089
chr1,6437089,6437590,1090
chr1,6437970,6438471,1091
chr1,6440196,6440697,1092
chr1,6443482,6443983,1093
chr1,6445051,6445552,1094
chr1,6447714,6448215,1095
chr1,6449110,6449611,1096
chr1,6447190,6447691,1097
chr1,6448605,6449106,1098
chr1,6454980,6455481,1099
chr1,6454343,6454844,1100
chr1,6460266,6460767,1101
chr1,6459704,6460205,1102
chr1,6461436,6461937,1103
chr1,6465911,6466412,1104
chr1,6465370,6465871,1105
chr1,6471321,6471822,1106
chr1,6472380,6472881,1107
chr1,6475423,6475924,1108
chr1,6485267,6485768,1109
chr1,6486401,6486902,1110
chr1,6489812,6490313,1111
chr1,6490730,6491231,1112
chr1,6493200,6493701,1113
chr1,6495118,6495619,1114
chr1,6496035,6496536,1115
chr1,6497342,6497843,1116
chr1,6506983,6507484,1117
chr1,6509216,6509717,1118
chr1,6509765,6510266,1119
chr1,6519852,6520353,1120
chr1,6523523,6524024,1121
chr1,6535154,6535655,1122
chr1,6545567,6546068,1123
chr1,6546324,6546825,1124
chr1,6554313,6554814,1125
chr1,6560207,6560708,1126
chr1,6561792,6562293,1127
chr1,6570045,6570546,1128
chr1,6579693,6580194,1129
chr1,6580271,6580772,1130
chr1,6580795,6581296,1131
chr1,6581839,6582340,1132
chr1,6587280,6587781,1133
chr1,6589078,6589579,1134
chr1,6591163,6591664,1135
chr1,6592429,6592930,1136
chr1,6599647,6600148,1137
chr1,6601043,6601544,1138
chr1,6602759,6603260,1139
chr1,6603488,6603989,1140
chr1,6613346,6613847,1141
chr1,6612551,6613052,1142
chr1,6624887,6625388,1143
chr1,6625410,6625911,1144
chr1,6627009,6627510,1145
chr1,6633952,6634453,1146
chr1,6634554,6635055,1147
chr1,6636089,6636590,1148
chr1,6646417,6646918,1149
chr1,6652663,6653164,1150
chr1,6653949,6654450,1151
chr1,6669478,6669979,1152
chr1,6701662,6702163,1153
chr1,6719935,6720436,1154
chr1,6727405,6727906,1155
chr1,6732942,6733443,1156
chr1,6734528,6735029,1157
chr1,6735324,6735825,1158
chr1,6740694,6741195,1159
chr1,6742134,6742635,1160
chr1,6741465,6741966,1161
chr1,6743771,6744272,1162
chr1,6743262,6743763,1163
chr1,6745057,6745558,1164
chr1,6747616,6748117,1165
chr1,6749299,6749800,1166
chr1,6751640,6752141,1167
chr1,6752249,6752750,1168
chr1,6753229,6753730,1169
chr1,6756413,6756914,1170
chr1,6771060,6771561,1171
chr1,6776830,6777331,1172
chr1,6777764,6778265,1173
chr1,6784994,6785495,1174
chr1,6784397,6784898,1175
chr1,6800695,6801196,1176
chr1,6801851,6802352,1177
chr1,6805027,6805528,1178
chr1,6808142,6808643,1179
chr1,6815681,6816182,1180
chr1,6834293,6834794,1181
chr1,6861644,6862145,1182
chr1,6871936,6872437,1183
chr1,6881094,6881595,1184
chr1,6884420,6884921,1185
chr1,6889838,6890339,1186
chr1,6891754,6892255,1187
chr1,6894912,6895413,1188
chr1,6901448,6901949,1189
chr1,6902420,6902921,1190
chr1,6903928,6904429,1191
chr1,6906562,6907063,1192
chr1,6911384,6911885,1193
chr1,6912559,6913060,1194
chr1,6915310,6915811,1195
chr1,6918536,6919037,1196
chr1,6920189,6920690,1197
chr1,6921285,6921786,1198
chr1,6923192,6923693,1199
chr1,6928100,6928601,1200
chr1,6930879,6931380,1201
chr1,6935272,6935773,1202
chr1,6954020,6954521,1203
chr1,6963264,6963765,1204
chr1,6962452,6962953,1205
chr1,6961904,6962405,1206
chr1,6969030,6969531,1207
chr1,6969747,6970248,1208
chr1,6975644,6976145,1209
chr1,6996290,6996791,1210
chr1,7010684,7011185,1211
chr1,7016973,7017474,1212
chr1,7042454,7042955,1213
chr1,7044939,7045440,1214
chr1,7061148,7061649,1215
chr1,7070347,7070848,1216
chr1,7075304,7075805,1217
chr1,7083038,7083539,1218
chr1,7083635,7084136,1219
chr1,7092923,7093424,1220
chr1,7104336,7104837,1221
chr1,7106428,7106929,1222
chr1,7108180,7108681,1223
chr1,7112592,7113093,1224
chr1,7113691,7114192,1225
chr1,7117392,7117893,1226
chr1,7120768,7121269,1227
chr1,7127550,7128051,1228
chr1,7150105,7150606,1229
chr1,7162221,7162722,1230
chr1,7171701,7172202,1231
chr1,7176078,7176579,1232
chr1,7176831,7177332,1233
chr1,7177370,7177871,1234
chr1,7186322,7186823,1235
chr1,7195963,7196464,1236
chr1,7207818,7208319,1237
chr1,7218161,7218662,1238
chr1,7221746,7222247,1239
chr1,7236048,7236549,1240
chr1,7256387,7256888,1241
chr1,7262626,7263127,1242
chr1,7291645,7292146,1243
chr1,7334641,7335142,1244
chr1,7350531,7351032,1245
chr1,7429353,7429854,1246
chr1,7434533,7435034,1247
chr1,7444364,7444865,1248
chr1,7457808,7458309,1249
chr1,7478837,7479338,1250
chr1,7491451,7491952,1251
chr1,7516402,7516903,1252
chr1,7535552,7536053,1253
chr1,7539677,7540178,1254
chr1,7549196,7549697,1255
chr1,7549747,7550248,1256
chr1,7554753,7555254,1257
chr1,7554224,7554725,1258
chr1,7555708,7556209,1259
chr1,7569251,7569752,1260
chr1,7568045,7568546,1261
chr1,7568726,7569227,1262
chr1,7572643,7573144,1263
chr1,7582555,7583056,1264
chr1,7584549,7585050,1265
chr1,7614957,7615458,1266
chr1,7616265,7616766,1267
chr1,7632155,7632656,1268
chr1,7634554,7635055,1269
chr1,7645777,7646278,1270
chr1,7647190,7647691,1271
chr1,7648949,7649450,1272
chr1,7656084,7656585,1273
chr1,7659467,7659968,1274
chr1,7667463,7667964,1275
chr1,7669426,7669927,1276
chr1,7672854,7673355,1277
chr1,7680216,7680717,1278
chr1,7680753,7681254,1279
chr1,7689947,7690448,1280
chr1,7691594,7692095,1281
chr1,7698999,7699500,1282
chr1,7703840,7704341,1283
chr1,7704401,7704902,1284
chr1,7705211,7705712,1285
chr1,7711496,7711997,1286
chr1,7726553,7727054,1287
chr1,7728725,7729226,1288
chr1,7733389,7733890,1289
chr1,7735292,7735793,1290
chr1,7747569,7748070,1291
chr1,7748632,7749133,1292
chr1,7753607,7754108,1293
chr1,7752792,7753293,1294
chr1,7755381,7755882,1295
chr1,7760073,7760574,1296
chr1,7761552,7762053,1297
chr1,7770986,7771487,1298
chr1,7770387,7770888,1299
chr1,7781461,7781962,1300
chr1,7783808,7784309,1301
chr1,7786720,7787221,1302
chr1,7808183,7808684,1303
chr1,7810345,7810846,1304
chr1,7811465,7811966,1305
chr1,7817285,7817786,1306
chr1,7825806,7826307,1307
chr1,7827113,7827614,1308
chr1,7829509,7830010,1309
chr1,7831352,7831853,1310
chr1,7842481,7842982,1311
chr1,7856321,7856822,1312
chr1,7858938,7859439,1313
chr1,7868035,7868536,1314
chr1,7883168,7883669,1315
chr1,7885479,7885980,1316
chr1,7886309,7886810,1317
chr1,7891844,7892345,1318
chr1,7898883,7899384,1319
chr1,7899698,7900199,1320
chr1,7902686,7903187,1321
chr1,7907024,7907525,1322
chr1,7913014,7913515,1323
chr1,7912138,7912639,1324
chr1,7915770,7916271,1325
chr1,7918000,7918501,1326
chr1,7920535,7921036,1327
chr1,7926993,7927494,1328
chr1,7929609,7930110,1329
chr1,7930879,7931380,1330
chr1,7931382,7931883,1331
chr1,7936643,7937144,1332
chr1,7937983,7938484,1333
chr1,7942407,7942908,1334
chr1,7940655,7941156,1335
chr1,7941669,7942170,1336
chr1,7943164,7943665,1337
chr1,7948991,7949492,1338
chr1,7953979,7954480,1339
chr1,7961282,7961783,1340
chr1,7961931,7962432,1341
chr1,7967154,7967655,1342
chr1,7970219,7970720,1343
chr1,7970750,7971251,1344
chr1,7975202,7975703,1345
chr1,7982212,7982713,1346
chr1,7986047,7986548,1347
chr1,7989899,7990400,1348
chr1,7990492,7990993,1349
chr1,7993990,7994491,1350
chr1,8005008,8005509,1351
chr1,8009445,8009946,1352
chr1,8014895,8015396,1353
chr1,8016507,8017008,1354
chr1,8019982,8020483,1355
chr1,8025212,8025713,1356
chr1,8026106,8026607,1357
chr1,8031166,8031667,1358
chr1,8047086,8047587,1359
chr1,8047727,8048228,1360
chr1,8055919,8056420,1361
chr1,8057456,8057957,1362
chr1,8078022,8078523,1363
chr1,8083690,8084191,1364
chr1,8086003,8086504,1365
chr1,8094778,8095279,1366
chr1,8096617,8097118,1367
chr1,8097346,8097847,1368
chr1,8104522,8105023,1369
chr1,8106744,8107245,1370
chr1,8113165,8113666,1371
chr1,8113759,8114260,1372
chr1,8116509,8117010,1373
chr1,8120915,8121416,1374
chr1,8121654,8122155,1375
chr1,8122582,8123083,1376
chr1,8127018,8127519,1377
chr1,8141477,8141978,1378
chr1,8143190,8143691,1379
chr1,8145482,8145983,1380
chr1,8149771,8150272,1381
chr1,8152577,8153078,1382
chr1,8153271,8153772,1383
chr1,8158937,8159438,1384
chr1,8167159,8167660,1385
chr1,8167910,8168411,1386
chr1,8169696,8170197,1387
chr1,8182332,8182833,1388
chr1,8183161,8183662,1389
chr1,8184795,8185296,1390
chr1,8194424,8194925,1391
chr1,8195201,8195702,1392
chr1,8198475,8198976,1393
chr1,8204342,8204843,1394
chr1,8205650,8206151,1395
chr1,8211810,8212311,1396
chr1,8213023,8213524,1397
chr1,8213623,8214124,1398
chr1,8215889,8216390,1399
chr1,8217751,8218252,1400
chr1,8217029,8217530,1401
chr1,8218652,8219153,1402
chr1,8220074,8220575,1403
chr1,8224931,8225432,1404
chr1,8226668,8227169,1405
chr1,8238088,8238589,1406
chr1,8238881,8239382,1407
chr1,8241561,8242062,1408
chr1,8249776,8250277,1409
chr1,8261222,8261723,1410
chr1,8267937,8268438,1411
chr1,8267214,8267715,1412
chr1,8273686,8274187,1413
chr1,8276436,8276937,1414
chr1,8282060,8282561,1415
chr1,8283178,8283679,1416
chr1,8297196,8297697,1417
chr1,8307535,8308036,1418
chr1,8314247,8314748,1419
chr1,8317870,8318371,1420
chr1,8318441,8318942,1421
chr1,8319078,8319579,1422
chr1,8329320,8329821,1423
chr1,8342325,8342826,1424
chr1,8348320,8348821,1425
chr1,8348904,8349405,1426
chr1,8351625,8352126,1427
chr1,8355077,8355578,1428
chr1,8357096,8357597,1429
chr1,8369368,8369869,1430
chr1,8372348,8372849,1431
chr1,8374762,8375263,1432
chr1,8376330,8376831,1433
chr1,8378856,8379357,1434
chr1,8379406,8379907,1435
chr1,8383062,8383563,1436
chr1,8382547,8383048,1437
chr1,8384394,8384895,1438
chr1,8387996,8388497,1439
chr1,8389928,8390429,1440
chr1,8390616,8391117,1441
chr1,8395556,8396057,1442
chr1,8394948,8395449,1443
chr1,8396970,8397471,1444
chr1,8397478,8397979,1445
chr1,8398636,8399137,1446
chr1,8407622,8408123,1447
chr1,8409117,8409618,1448
chr1,8410267,8410768,1449
chr1,8417625,8418126,1450
chr1,8419118,8419619,1451
chr1,8424476,8424977,1452
chr1,8423497,8423998,1453
chr1,8425112,8425613,1454
chr1,8426903,8427404,1455
chr1,8427482,8427983,1456
chr1,8429694,8430195,1457
chr1,8430967,8431468,1458
chr1,8430424,8430925,1459
chr1,8432068,8432569,1460
chr1,8434053,8434554,1461
chr1,8435642,8436143,1462
chr1,8438834,8439335,1463
chr1,8443466,8443967,1464
chr1,8444586,8445087,1465
chr1,8446054,8446555,1466
chr1,8449050,8449551,1467
chr1,8457706,8458207,1468
chr1,8458539,8459040,1469
chr1,8461357,8461858,1470
chr1,8462469,8462970,1471
chr1,8462993,8463494,1472
chr1,8463562,8464063,1473
chr1,8464972,8465473,1474
chr1,8465629,8466130,1475
chr1,8472545,8473046,1476
chr1,8473470,8473971,1477
chr1,8475970,8476471,1478
chr1,8477239,8477740,1479
chr1,8496430,8496931,1480
chr1,8497455,8497956,1481
chr1,8495924,8496425,1482
chr1,8507240,8507741,1483
chr1,8510039,8510540,1484
chr1,8509511,8510012,1485
chr1,8511646,8512147,1486
chr1,8515182,8515683,1487
chr1,8516778,8517279,1488
chr1,8517525,8518026,1489
chr1,8518174,8518675,1490
chr1,8520406,8520907,1491
chr1,8525774,8526275,1492
chr1,8525120,8525621,1493
chr1,8531106,8531607,1494
chr1,8533049,8533550,1495
chr1,8533862,8534363,1496
chr1,8539613,8540114,1497
chr1,8540502,8541003,1498
chr1,8542083,8542584,1499
chr1,8545027,8545528,1500
chr1,8549811,8550312,1501
chr1,8552081,8552582,1502
chr1,8559974,8560475,1503
chr1,8560989,8561490,1504
chr1,8562178,8562679,1505
chr1,8562852,8563353,1506
chr1,8567752,8568253,1507
chr1,8569186,8569687,1508
chr1,8570345,8570846,1509
chr1,8571091,8571592,1510
chr1,8590633,8591134,1511
chr1,8599784,8600285,1512
chr1,8600310,8600811,1513
chr1,8604222,8604723,1514
chr1,8603204,8603705,1515
chr1,8602413,8602914,1516
chr1,8603711,8604212,1517
chr1,8616701,8617202,1518
chr1,8621778,8622279,1519
chr1,8623611,8624112,1520
chr1,8625408,8625909,1521
chr1,8626336,8626837,1522
chr1,8629745,8630246,1523
chr1,8632040,8632541,1524
chr1,8633121,8633622,1525
chr1,8633679,8634180,1526
chr1,8637004,8637505,1527
chr1,8643475,8643976,1528
chr1,8647513,8648014,1529
chr1,8648996,8649497,1530
chr1,8652434,8652935,1531
chr1,8651111,8651612,1532
chr1,8653826,8654327,1533
chr1,8655835,8656336,1534
chr1,8658126,8658627,1535
chr1,8658727,8659228,1536
chr1,8660384,8660885,1537
chr1,8661700,8662201,1538
chr1,8663953,8664454,1539
chr1,8664861,8665362,1540
chr1,8665805,8666306,1541
chr1,8666781,8667282,1542
chr1,8670678,8671179,1543
chr1,8669759,8670260,1544
chr1,8671224,8671725,1545
chr1,8674458,8674959,1546
chr1,8674980,8675481,1547
chr1,8678617,8679118,1548
chr1,8679306,8679807,1549
chr1,8681187,8681688,1550
chr1,8681856,8682357,1551
chr1,8687457,8687958,1552
chr1,8689397,8689898,1553
chr1,8690047,8690548,1554
chr1,8698163,8698664,1555
chr1,8701181,8701682,1556
chr1,8703158,8703659,1557
chr1,8712654,8713155,1558
chr1,8711947,8712448,1559
chr1,8717818,8718319,1560
chr1,8718953,8719454,1561
chr1,8720994,8721495,1562
chr1,8721627,8722128,1563
chr1,8722288,8722789,1564
chr1,8726398,8726899,1565
chr1,8728414,8728915,1566
chr1,8730493,8730994,1567
chr1,8732144,8732645,1568
chr1,8736862,8737363,1569
chr1,8746514,8747015,1570
chr1,8751928,8752429,1571
chr1,8755098,8755599,1572
chr1,8764507,8765008,1573
chr1,8763883,8764384,1574
chr1,8775649,8776150,1575
chr1,8789204,8789705,1576
chr1,8796739,8797240,1577
chr1,8798275,8798776,1578
chr1,8817478,8817979,1579
chr1,8822684,8823185,1580
chr1,8825861,8826362,1581
chr1,8829419,8829920,1582
chr1,8845295,8845796,1583
chr1,8847773,8848274,1584
chr1,8848807,8849308,1585
chr1,8856222,8856723,1586
chr1,8858085,8858586,1587
chr1,8859339,8859840,1588
chr1,8862422,8862923,1589
chr1,8865751,8866252,1590
chr1,8871016,8871517,1591
chr1,8871519,8872020,1592
chr1,8872764,8873265,1593
chr1,8873525,8874026,1594
chr1,8876530,8877031,1595
chr1,8877775,8878276,1596
chr1,8878516,8879017,1597
chr1,8879947,8880448,1598
chr1,8889841,8890342,1599
chr1,8891685,8892186,1600
chr1,8896607,8897108,1601
chr1,8898315,8898816,1602
chr1,8899837,8900338,1603
chr1,8908249,8908750,1604
chr1,8908783,8909284,1605
chr1,8910253,8910754,1606
chr1,8910887,8911388,1607
chr1,8918049,8918550,1608
chr1,8920682,8921183,1609
chr1,8923081,8923582,1610
chr1,8925366,8925867,1611
chr1,8926633,8927134,1612
chr1,8927182,8927683,1613
chr1,8929234,8929735,1614
chr1,8930043,8930544,1615
chr1,8938411,8938912,1616
chr1,8939563,8940064,1617
chr1,8944555,8945056,1618
chr1,8946426,8946927,1619
chr1,8947110,8947611,1620
chr1,8950216,8950717,1621
chr1,8953774,8954275,1622
chr1,8956419,8956920,1623
chr1,8958833,8959334,1624
chr1,8960311,8960812,1625
chr1,8962277,8962778,1626
chr1,8962885,8963386,1627
chr1,8969882,8970383,1628
chr1,8971010,8971511,1629
chr1,8973934,8974435,1630
chr1,8980599,8981100,1631
chr1,8983559,8984060,1632
chr1,8986758,8987259,1633
chr1,8987960,8988461,1634
chr1,9004195,9004696,1635
chr1,9005045,9005546,1636
chr1,9007670,9008171,1637
chr1,9008231,9008732,1638
chr1,9009897,9010398,1639
chr1,9010969,9011470,1640
chr1,9011479,9011980,1641
chr1,9015560,9016061,1642
chr1,9020226,9020727,1643
chr1,9023325,9023826,1644
chr1,9036640,9037141,1645
chr1,9037328,9037829,1646
chr1,9050153,9050654,1647
chr1,9054661,9055162,1648
chr1,9058340,9058841,1649
chr1,9061215,9061716,1650
chr1,9062814,9063315,1651
chr1,9064186,9064687,1652
chr1,9067151,9067652,1653
chr1,9069536,9070037,1654
chr1,9073096,9073597,1655
chr1,9074946,9075447,1656
chr1,9076102,9076603,1657
chr1,9077980,9078481,1658
chr1,9078522,9079023,1659
chr1,9080290,9080791,1660
chr1,9081492,9081993,1661
chr1,9083223,9083724,1662
chr1,9082703,9083204,1663
chr1,9084774,9085275,1664
chr1,9085455,9085956,1665
chr1,9093512,9094013,1666
chr1,9101499,9102000,1667
chr1,9110686,9111187,1668
chr1,9111844,9112345,1669
chr1,9112910,9113411,1670
chr1,9119665,9120166,1671
chr1,9120189,9120690,1672
chr1,9122009,9122510,1673
chr1,9121433,9121934,1674
chr1,9126283,9126784,1675
chr1,9128031,9128532,1676
chr1,9128985,9129486,1677
chr1,9131462,9131963,1678
chr1,9135449,9135950,1679
chr1,9142161,9142662,1680
chr1,9143268,9143769,1681
chr1,9145178,9145679,1682
chr1,9162755,9163256,1683
chr1,9163860,9164361,1684
chr1,9174161,9174662,1685
chr1,9179667,9180168,1686
chr1,9181198,9181699,1687
chr1,9182155,9182656,1688
chr1,9185311,9185812,1689
chr1,9192809,9193310,1690
chr1,9196195,9196696,1691
chr1,9200377,9200878,1692
chr1,9201622,9202123,1693
chr1,9202545,9203046,1694
chr1,9203500,9204001,1695
chr1,9209629,9210130,1696
chr1,9214933,9215434,1697
chr1,9228598,9229099,1698
chr1,9233251,9233752,1699
chr1,9234357,9234858,1700
chr1,9235008,9235509,1701
chr1,9238528,9239029,1702
chr1,9239613,9240114,1703
chr1,9243004,9243505,1704
chr1,9244552,9245053,1705
chr1,9249956,9250457,1706
chr1,9255807,9256308,1707
chr1,9257875,9258376,1708
chr1,9258560,9259061,1709
chr1,9260316,9260817,1710
chr1,9259754,9260255,1711
chr1,9261230,9261731,1712
chr1,9266054,9266555,1713
chr1,9267002,9267503,1714
chr1,9268898,9269399,1715
chr1,9270114,9270615,1716
chr1,9275475,9275976,1717
chr1,9279085,9279586,1718
chr1,9280281,9280782,1719
chr1,9281812,9282313,1720
chr1,9282339,9282840,1721
chr1,9284040,9284541,1722
chr1,9286483,9286984,1723
chr1,9288958,9289459,1724
chr1,9290011,9290512,1725
chr1,9292614,9293115,1726
chr1,9293324,9293825,1727
chr1,9294816,9295317,1728
chr1,9294313,9294814,1729
chr1,9300499,9301000,1730
chr1,9302672,9303173,1731
chr1,9305368,9305869,1732
chr1,9309912,9310413,1733
chr1,9315261,9315762,1734
chr1,9316069,9316570,1735
chr1,9317876,9318377,1736
chr1,9319889,9320390,1737
chr1,9321236,9321737,1738
chr1,9322772,9323273,1739
chr1,9326798,9327299,1740
chr1,9329239,9329740,1741
chr1,9332681,9333182,1742
chr1,9340801,9341302,1743
chr1,9346467,9346968,1744
chr1,9362496,9362997,1745
chr1,9363005,9363506,1746
chr1,9368305,9368806,1747
chr1,9373605,9374106,1748
chr1,9386109,9386610,1749
chr1,9389828,9390329,1750
chr1,9393086,9393587,1751
chr1,9398138,9398639,1752
chr1,9400315,9400816,1753
chr1,9399463,9399964,1754
chr1,9402723,9403224,1755
chr1,9406051,9406552,1756
chr1,9408146,9408647,1757
chr1,9410779,9411280,1758
chr1,9412998,9413499,1759
chr1,9412311,9412812,1760
chr1,9413508,9414009,1761
chr1,9416406,9416907,1762
chr1,9417677,9418178,1763
chr1,9418821,9419322,1764
chr1,9420770,9421271,1765
chr1,9426302,9426803,1766
chr1,9428792,9429293,1767
chr1,9432551,9433052,1768
chr1,9438573,9439074,1769
chr1,9439310,9439811,1770
chr1,9442376,9442877,1771
chr1,9448651,9449152,1772
chr1,9452806,9453307,1773
chr1,9454432,9454933,1774
chr1,9455726,9456227,1775
chr1,9465718,9466219,1776
chr1,9472975,9473476,1777
chr1,9482442,9482943,1778
chr1,9490983,9491484,1779
